Hight,Accel,time
1.17961,-5.407921,10.30212
1.18307,-5.757094,10.3141
1.186042,-4.897107,10.32442
1.19063,-7.689245,10.3442
1.19063,-11.41455,10.3526
1.192287,-25.18774,10.36078
1.193496,-6.257414,10.36893
1.194109,-9.105467,10.37994
1.194344,-2.442791,10.3911
1.194271,-15.91449,10.40214
1.193565,-13.66348,10.41344
1.19257,-12.60502,10.42449
1.191209,-10.03764,10.43538
1.189162,-10.22808,10.4468
1.186866,-11.01695,10.45804
1.183756,-10.26875,10.46905
1.180018,-13.75633,10.48021
1.17109,-8.015992,10.49912
1.17109,-20.29975,10.50712
1.165907,2.519814,10.51467
1.16051,-31.17528,10.52458
1.154524,-31.83238,10.53561
1.148024,-31.25833,10.54669
1.141383,5.494362,10.55749
1.133917,9.347785,10.56982
1.126345,-8.540607,10.58006
1.118423,-2.293072,10.59095
1.110357,-15.82892,10.60197
1.102325,-4.125173,10.61391
1.094192,-11.05431,10.62427
1.085845,8.46994,10.63522
1.069173,-3.31802,10.65471
1.069173,-4.744843,10.66305
1.060992,36.58582,10.67008
1.052897,-18.06946,10.67982
1.045004,-34.43526,10.69094
1.037167,-35.03312,10.70198
1.029529,24.49253,10.71327
1.022111,40.55789,10.7246
1.015187,14.69766,10.73507
1.008815,8.351988,10.74623
1.002915,7.363194,10.75752
0.9977428,11.5375,10.76867
0.9932944,13.25543,10.78021
0.9892809,19.03222,10.79123
0.9839342,9.221965,10.8108
0.9839342,23.25471,10.81901
0.9822954,37.48902,10.82638
0.9814199,16.47859,10.83537
0.9817588,13.00018,10.84681
0.982842,14.99005,10.8575
0.9846748,26.69211,10.86853
0.9872088,25.78903,10.87978
0.9909331,17.00842,10.89108
0.9949569,21.55072,10.90204
0.9999082,16.38119,10.91331
1.005171,20.20597,10.92429
1.010699,12.49063,10.93518
1.016734,13.27114,10.94628
1.022754,5.472755,10.96506
1.029006,9.193127,10.97325
1.035472,-24.0427,10.98035
1.041917,21.79608,10.99114
1.048417,33.91335,11.00194
1.054831,23.33622,11.01348
1.061053,-18.45695,11.02409
1.06705,-33.32408,11.03517
1.072699,-3.381888,11.04615
1.078153,-7.530412,11.0573
1.083219,-3.728629,11.06864
1.088109,-9.981548,11.07974
1.092565,-7.085527,11.09087
1.096754,-8.783672,11.1017
1.104261,-4.065173,11.12088
1.104261,-8.111396,11.12875
1.107234,-24.91265,11.13749
1.109976,0.1224759,11.14637
1.111946,-4.723808,11.15768
1.113761,3.551698,11.16835
1.114916,-19.28006,11.1796
1.115766,-18.07076,11.19097
1.115851,-13.22963,11.20204
1.115515,-13.87958,11.21307
1.114749,-12.25832,11.22437
1.113169,-13.29773,11.23527
1.11131,-13.66125,11.24605
1.108634,-11.93616,11.25779
1.101862,-8.872508,11.27794
1.101862,-16.39044,11.28617
1.097522,-0.7213081,11.294
1.092847,-35.03823,11.30196
1.087477,-29.28473,11.31296
1.081297,-45.41927,11.32394
1.074571,-3.140195,11.33496
1.067393,-1.380377,11.34644
1.059271,2.120581,11.35738
1.050889,-13.28458,11.36833
1.041553,-13.3319,11.37985
1.032157,-18.11437,11.39096
1.022111,-9.627026,11.40218
1.01164,-12.792,11.41296
1.000578,-4.435973,11.43122
0.989454,-24.33999,11.4399
0.9781336,41.27134,11.44705
0.9668534,-34.89346,11.45767
0.955986,-49.71598,11.46875
0.9456064,-38.06424,11.47962
0.9358265,33.16733,11.49069
0.9272965,58.16123,11.50234
0.9204788,22.10517,11.51376
0.9148724,32.82468,11.52449
0.9118946,36.78296,11.53559
0.9096068,47.13792,11.54605
0.9098951,34.12169,11.55715
0.9117019,45.56319,11.56853
0.9192122,23.07732,11.58761
0.9192122,57.18096,11.59569
0.9250511,27.65343,11.60341
0.9325001,61.42613,11.61252
0.9410503,61.67481,11.62402
0.9517639,64.49049,11.63484
0.9504437,16.54925,11.64746
0.9989655,22.87664,11.65738
1.064462,24.14692,11.6683
1.149372,54.73632,11.67928
1.251509,41.51174,11.69064
1.372672,49.60248,11.70199
1.508634,46.37929,11.71268
1.659185,31.89253,11.72419
1.849988,21.07577,11.7457
2.181188,17.04103,11.75394
2.324888,-91.89803,11.76312
2.352642,126.0244,11.77131
2.52053,96.23456,11.78021
2.683858,231.3544,11.79027
2.850415,-1.292282,11.80187
3.030027,-7.551033,11.81245
3.205879,-76.53941,11.82351
3.378334,-19.20037,11.83495
3.546174,4.66436,11.84684
3.709983,22.90935,11.85676
3.869364,-17.16072,11.86801
4.024776,32.60358,11.87933
4.208711,4.773973,11.89857
4.435245,13.95549,11.90701
4.467607,-211.6254,11.91487
4.606595,91.1377,11.92415
4.741935,106.6823,11.93489
4.873257,155.8315,11.94593
4.999794,-82.91282,11.95734
5.121663,-127.2289,11.96862
5.238933,-92.33543,11.97958
5.350894,-54.76471,11.99068
5.458385,-49.12135,12.00193
5.560093,-49.46329,12.01251
5.65865,-64.3713,12.02382
5.753648,-47.88873,12.03516
5.861435,-31.02976,12.05385
6.013166,-30.932,12.06223
6.026899,-109.2785,12.06919
6.112477,31.31675,12.07958
6.194469,48.92631,12.09021
6.272632,21.14015,12.10123
6.347919,-74.79826,12.11244
6.420603,-97.53197,12.12436
6.489952,-48.23452,12.13459
6.557651,-41.6787,12.14555
6.623219,-23.05905,12.15762
6.686357,-25.78833,12.16793
6.747868,-17.65753,12.17878
6.806746,-19.78563,12.19043
6.860636,-12.54875,12.21166
6.968927,-25.32419,12.22082
7.02313,-36.19261,12.22832
7.017886,-50.04907,12.2359
7.065162,-62.13672,12.24585
7.109865,-59.06289,12.25665
7.152254,-33.01937,12.26767
7.191611,-8.742828,12.279
7.228903,-17.7194,12.29012
7.262748,-27.37013,12.3009
7.294219,-41.69339,12.31241
7.324041,-45.3035,12.32313
7.352192,-34.93741,12.3343
7.378229,-27.58216,12.34615
7.380357,-10.74915,12.36471
7.464615,-34.46889,12.37258
7.441707,52.46115,12.38123
7.457897,-136.8772,12.39042
7.471952,-104.1589,12.40177
7.48505,-164.1978,12.41213
7.49595,50.51153,12.42374
7.50569,18.08976,12.43463
7.515388,36.59782,12.44634
7.525707,-18.16937,12.45689
7.538433,42.15943,12.46798
7.552083,24.40404,12.47927
7.566764,57.36174,12.49036
7.582386,50.68125,12.50124
7.584633,31.10443,12.52165
7.643329,60.8693,12.53037
7.628787,123.4368,12.53815
7.642361,-17.73631,12.54684
7.655735,-45.03404,12.5569
7.67134,-68.87767,12.56823
7.688682,68.02581,12.57909
7.706996,114.689,12.58998
7.727582,100.8792,12.60119
7.74763,83.8182,12.61219
7.766935,56.6468,12.62336
7.785893,45.39341,12.63466
7.803068,24.48558,12.64588
7.819368,15.35496,12.65672
7.83775,7.926277,12.67632
7.855363,5.893569,12.68481
7.858954,-6.97944,12.69281
7.869203,13.11096,12.70112
7.878083,14.13239,12.71245
7.885492,26.01978,12.72368
7.891885,-5.465722,12.73453
7.897258,-5.60398,12.7457
7.901184,-0.5022333,12.75717
7.904159,10.21046,12.7679
7.905667,8.849441,12.77885
7.905519,6.496119,12.79016
7.903492,4.668645,12.80179
7.899624,-3.11482,12.81275
7.898176,-6.153381,12.83185
7.872917,-10.71547,12.84036
7.876724,-32.33012,12.84839
7.865001,1.447163,12.85766
7.851442,-4.71769,12.86864
7.835596,7.011059,12.87926
7.817849,-24.55495,12.89047
7.797682,-23.28727,12.90113
7.77557,-21.59223,12.91261
7.750892,-15.25065,12.92376
7.724415,-21.89854,12.93422
7.695899,-13.80955,12.94636
7.665866,-17.56655,12.95688
7.634108,-5.794539,12.96814
7.60141,-4.255627,12.98655
7.567682,6.336025,12.9939
7.53266,11.31889,13.00289
7.496415,10.40516,13.0118
7.458889,6.528917,13.02403
7.420517,2.328625,13.03496
7.380989,13.62042,13.04529
7.340431,10.55252,13.05701
7.299103,13.28603,13.06803
7.256502,11.30374,13.07959
7.212839,12.02239,13.08981
7.167682,8.890247,13.1009
7.121021,6.384189,13.11256
7.072774,1.842476,13.12366
7.025092,-1.444588,13.14313
6.917093,-4.372113,13.1514
6.918879,-15.22976,13.15876
6.864183,3.372499,13.16749
6.807978,-1.02472,13.17897
6.75018,4.512802,13.19014
6.69089,-10.8938,13.20081
6.629998,-8.158661,13.21211
6.567555,-5.353712,13.22392
6.503574,-2.729419,13.23446
6.438134,-3.4844,13.24511
6.37142,-1.76832,13.25675
6.303566,0.5988045,13.2733
6.234573,5.195079,13.28111
6.164328,1.458273,13.29687
6.093017,16.63979,13.30459
6.020342,3.175472,13.31252
5.9466,15.78064,13.32345
5.871667,7.786601,13.33425
5.795651,9.380932,13.3454
5.718339,-0.2372215,13.3563
5.639864,-3.413862,13.36763
5.560382,4.227028,13.37849
5.480186,3.036683,13.39007
5.398778,9.767442,13.40092
5.31599,6.301563,13.41193
5.232086,5.610325,13.42332
5.146975,0.2158817,13.4391
5.064447,0.5634778,13.45702
4.883615,-11.66654,13.46599
4.789537,-16.87046,13.47473
4.79348,10.75251,13.48166
4.702351,24.55048,13.48975
4.61039,34.31495,13.50096
4.517252,11.74508,13.51228
4.42302,-4.115891,13.52289
4.327438,-17.28291,13.53396
4.230463,-12.93373,13.54503
4.1323,-2.399788,13.55625
4.033205,-2.842902,13.5677
3.933062,-2.257863,13.57943
3.831666,1.324901,13.59063
3.732626,-0.07145418,13.61069
3.515096,-2.730645,13.61865
3.518488,-25.83785,13.62674
3.410939,6.252783,13.63469
3.301725,-2.166789,13.64508
3.190998,8.98318,13.65702
3.078815,-21.94384,13.66754
2.965037,-18.04762,13.6785
2.849673,-13.34885,13.6901
2.732912,-8.675338,13.70066
2.614614,-5.680421,13.71185
2.495053,-5.863099,13.72296
2.373889,-2.693543,13.73416
2.251263,-3.559436,13.74522
2.126775,-2.043619,13.76428
2.001085,-9.259669,13.7726
1.873867,-6.554387,13.78075
1.745441,-5.988537,13.78955
1.745488,0.4527767,13.80045
1.745679,0.9572656,13.81143
1.745927,3.0858,13.8229
1.74625,1.881103,13.83426
1.74659,1.968828,13.84579
1.746998,1.153301,13.8566
1.747543,1.17539,13.86742
1.748127,1.940175,13.87893
1.748706,2.134867,13.89022
1.749155,1.401247,13.90086
1.749982,-0.5607694,13.91987
1.749982,-2.102669,13.92798
1.75038,-3.255003,13.93642
1.750733,1.063952,13.94512
1.750967,0.4266508,13.95655
1.751185,0.3825689,13.96725
1.751344,-2.667187,13.97847
1.751596,-2.434224,13.98954
1.751992,-0.3999374,14.00071
1.7524,1.528291,14.01157
1.752821,1.90401,14.02297
1.753194,1.465295,14.0341
1.753517,-0.268231,14.0451
1.75368,-0.6889015,14.05618
1.753877,-1.238476,14.07546
1.753877,-2.818531,14.08346
1.753933,-2.979561,14.09173
1.754064,-0.8926413,14.10056
1.754191,0.5147284,14.11159
1.754285,0.8987185,14.1228
1.75426,0.1314023,14.13441
1.754182,-1.679548,14.1452
1.754109,-1.860542,14.15657
1.753929,-1.405005,14.16743
1.753659,-1.207987,14.1787
1.753244,-1.617435,14.18988
1.752757,-2.729095,14.20091
1.752337,-2.511332,14.21194
1.752012,-0.7400377,14.22985
1.751727,0.9158677,14.23799
1.751546,3.776103,14.2453
1.751378,1.454532,14.25624
1.751216,0.561809,14.26768
1.75102,0.1039951,14.27836
1.750736,0.454403,14.28951
1.750476,-0.3067339,14.30126
1.750191,-0.75767,14.31254
1.749992,-0.692262,14.32283
1.749835,0.8115681,14.3339
1.749681,0.7155673,14.34514
1.749558,0.918323,14.35644
1.749441,0.6027167,14.36737
1.749238,0.2629721,14.38645
1.749238,0.5166371,14.39468
1.749082,0.7702554,14.40229
1.748944,-0.8968269,14.41188
1.748797,-0.7483425,14.42337
1.748678,-0.9701221,14.43383
1.748543,0.7651833,14.44508
1.748352,0.4427118,14.45695
1.748106,-0.158979,14.46782
1.747838,-0.9096117,14.47922
1.747547,-1.070902,14.49018
1.74724,-0.7318847,14.50173
1.746884,-0.6992072,14.51219
1.746501,-0.5456535,14.52349
1.745639,-0.5894543,14.54244
1.745639,-1.133365,14.55001
1.74514,0.9162635,14.55785
1.744735,-3.109823,14.56726
1.744322,-1.39258,14.5781
1.743941,-1.767774,14.58954
1.743531,2.737461,14.60076
1.743136,1.40906,14.61202
1.742663,0.7830043,14.62314
1.742211,-0.6607004,14.63351
1.741723,-0.4073777,14.64518
1.741314,-1.087953,14.65614
1.741024,0.6277353,14.66725
1.740782,1.238089,14.67864
1.740103,1.354397,14.69737
1.740103,1.21245,14.70603
1.73964,0.6066925,14.71452
1.739179,-3.706267,14.72306
1.738846,-2.727716,14.73398
1.738556,-1.666504,14.74458
1.738364,2.283188,14.75633
1.738146,3.38869,14.76702
1.737893,1.872653,14.77793
1.737635,0.2642018,14.78896
1.737439,-0.4784587,14.80041
1.737258,0.06956084,14.81134
1.737103,0.6938764,14.82264
1.737066,0.8057795,14.83435
1.736788,0.7915106,14.85277
1.736788,0.9817486,14.86091
1.736506,0.5121854,14.86869
1.736264,-3.297862,14.8782
1.736147,-2.043664,14.88959
1.735989,-0.2012018,14.90018
1.736053,1.787369,14.91179
1.736252,3.358846,14.92284
1.736473,2.692587,14.93379
1.736589,3.000199,14.94505
1.73707,0.4213841,14.95591
1.737976,2.358722,14.96675
1.738356,5.700184,14.97788
1.738788,2.137161,14.98934
1.739304,-0.190222,15.01021
1.739304,-8.058026,15.01873
1.739629,-2.397586,15.02644
1.740087,-0.04696505,15.03799
1.740759,6.121756,15.04527
1.741265,3.885943,15.05597
1.741814,2.762938,15.06731
1.742758,-0.7416775,15.07826
1.743847,2.270317,15.08932
1.745245,2.809038,15.09994
1.74683,6.402775,15.11169
1.748924,6.049026,15.12259
1.751117,6.997869,15.13386
1.753437,6.966515,15.14455
1.755903,3.015699,15.16337
1.758887,6.483284,15.17144
1.762171,-5.248082,15.17953
1.765913,20.22175,15.18945
1.770229,21.61991,15.2002
1.774505,25.65895,15.21097
1.778588,-0.7329428,15.22271
1.782376,-7.885067,15.23334
1.786374,-9.963438,15.24463
1.790519,-1.969747,15.2557
1.794973,-1.090693,15.2667
1.799962,7.388097,15.27753
1.804891,6.564938,15.28932
1.809562,7.963251,15.30035
1.817504,-0.328027,15.31987
1.817504,-10.80173,15.32763
1.821303,-30.97183,15.33593
1.825037,10.15594,15.34513
1.828262,7.714745,15.35553
1.831311,13.42704,15.3669
1.834073,-17.86197,15.3779
1.836556,-18.34253,15.3892
1.83877,-11.60246,15.39995
1.840573,-8.736672,15.41109
1.841903,-6.534562,15.42257
1.843178,-9.760896,15.43347
1.843872,-7.58385,15.44466
1.844489,-9.243368,15.45591
1.845043,-3.331546,15.47522
1.845043,-10.82489,15.48295
1.845397,-5.976501,15.49147
1.845712,-1.111879,15.49988
1.84641,0.835991,15.51137
1.847225,6.73377,15.52182
1.848149,2.192964,15.53325
1.849124,4.699277,15.5442
1.84989,0.189242,15.55606
1.850397,-0.08687361,15.56683
1.850899,-4.086903,15.57799
1.8512,-3.681266,15.5885
1.851511,-3.723374,15.60006
1.851936,-1.117038,15.61189
1.852231,-0.5104765,15.63117
1.852231,-1.147045,15.64046
1.852353,-3.138475,15.64818
1.85239,-2.692196,15.65697
1.852483,-1.106183,15.66735
1.852568,0.495513,15.67783
1.852604,-0.4577851,15.68861
1.852702,-0.113064,15.69969
1.852768,-0.1372105,15.71081
1.852701,-0.1860643,15.72246
1.852882,-0.9045995,15.73299
1.85304,0.5934241,15.74389
1.853253,0.7998354,15.75513
1.853644,2.176861,15.7669
1.854498,0.9839997,15.78651
1.854498,1.073782,15.79394
1.855053,1.31509,15.80163
1.855763,4.589957,15.81035
1.856417,5.945916,15.822
1.857264,4.215487,15.83274
1.858045,-0.1887567,15.84404
1.85905,-1.698417,15.85554
1.859842,1.315682,15.86613
1.860603,-0.3350411,15.87746
1.861253,-0.08115911,15.88851
1.861751,-2.89871,15.8994
1.862271,-2.138824,15.91055
1.862798,-2.097447,15.92201
1.863514,-0.5363966,15.94089
1.864188,2.393499,15.9482
1.864951,-1.427839,15.9567
1.865692,6.254227,15.96582
1.866506,2.166442,15.97722
1.867299,4.814898,15.98837
1.868164,-3.152191,15.99942
1.869042,-0.8781527,16.01033
1.869881,-0.8594406,16.02176
1.870713,0.6782652,16.03274
1.871297,-0.443107,16.04379
1.871741,-2.368942,16.05491
1.87213,-3.386205,16.06574
1.872374,-3.305877,16.07717
1.872605,-1.620495,16.09606
1.872682,-3.062491,16.1026
1.872591,-4.144022,16.11006
1.872406,-3.180151,16.12151
1.872188,-4.098182,16.1325
1.871758,-2.093256,16.14357
1.871113,-2.173737,16.15516
1.870534,-2.962686,16.16644
1.869877,-2.707877,16.17782
1.869237,-1.676547,16.18928
1.86863,0.1747795,16.20067
1.868034,-0.2836648,16.21129
1.867404,0.5370668,16.22248
1.866689,-0.2687019,16.23399
1.865893,-0.596875,16.25239
1.865003,-2.503712,16.25914
1.863993,1.38884,16.26709
1.862937,-7.686719,16.27823
1.861764,-5.867202,16.28908
1.860585,-5.010982,16.30045
1.859346,3.664472,16.31158
1.858186,2.127795,16.32281
1.857013,0.09603008,16.33407
1.855789,0.3847841,16.34544
1.85464,0.01737256,16.35684
1.853408,0.2714379,16.36832
1.85228,-0.3361248,16.37926
1.85107,0.915265,16.39069
1.849852,-0.5076757,16.40948
1.848725,0.2234886,16.4162
1.847588,4.898044,16.42402
1.846786,-5.31714,16.43504
1.846883,0.3669442,16.44609
1.84784,5.956617,16.45763
1.84925,22.55509,16.46898
1.850748,20.54153,16.47991
1.852015,11.15044,16.49096
1.853305,2.654351,16.50197
1.854727,-0.4862518,16.51333
1.856369,-0.2508163,16.52432
1.858054,2.590165,16.53539
1.85956,3.26484,16.54661
1.860757,0.3498366,16.566
1.861527,-5.126074,16.57336
1.862036,-17.26248,16.57994
1.862295,-6.821632,16.58975
1.862386,-6.164577,16.60069
1.86254,-2.754993,16.61175
1.862712,-4.822187,16.62315
1.862953,-2.202918,16.634
1.86315,1.068536,16.64518
1.863317,0.3654341,16.65615
1.863532,-0.05381295,16.66727
1.863732,-0.1402963,16.67845
1.863911,-0.01800355,16.68958
1.864072,0.1044072,16.70086
1.864075,-0.2729315,16.71984
1.863967,-1.364706,16.73278
1.863967,-2.410903,16.74025
1.86397,-3.39058,16.74614
1.864008,0.01372539,16.75405
1.864093,0.7314894,16.76555
1.864167,1.542468,16.77615
1.864129,0.5311279,16.78755
1.863954,-0.9095179,16.79869
1.863542,-2.374836,16.80969
1.863006,-3.744179,16.82129
1.862383,-4.198494,16.83202
1.861703,-3.49989,16.84299
1.860894,-2.277615,16.85457
1.859127,-1.227094,16.87494
1.859127,-3.030972,16.88168
1.85812,2.699112,16.88862
1.856998,-7.849373,16.89828
1.855858,-7.536635,16.90987
1.854546,-6.680125,16.92087
1.853133,3.332632,16.93176
1.851778,2.973324,16.94292
1.850347,-0.5724446,16.95417
1.848895,-1.35312,16.96528
1.847541,-0.06607486,16.97619
1.846271,0.2387967,16.98742
1.845152,1.057274,16.99856
1.843939,2.645534,17.0097
1.841255,0.6520017,17.02961
1.841255,0.1848382,17.03582
1.839753,3.9915,17.04317
1.838305,-12.29892,17.05397
1.836813,-7.379855,17.06505
1.835413,-6.021341,17.07631
1.83414,9.88367,17.08799
1.833544,7.624752,17.09901
1.833983,7.781303,17.1102
1.834808,14.5203,17.12164
1.836183,16.45724,17.13299
1.837223,15.09246,17.14433
1.838278,4.720466,17.15532
1.839637,1.727661,17.1665
1.841187,0.1758782,17.18646
1.842983,6.173001,17.19407
1.844484,-0.4353928,17.20103
1.845592,7.673211,17.2106
1.846318,1.821124,17.22197
1.84664,-1.301363,17.23284
1.846624,-14.83848,17.24422
1.846558,-14.34878,17.25543
1.846545,-7.631731,17.26613
1.846891,-2.633505,17.27731
1.847652,2.971387,17.28871
1.848524,6.929814,17.29936
1.849275,6.725171,17.31092
1.849757,3.533498,17.32168
1.850212,-1.378517,17.34075
1.850553,-4.869156,17.34779
1.850841,-7.031373,17.35526
1.850817,-0.07334819,17.36612
1.850736,-4.112556,17.37718
1.850649,-2.243988,17.38847
1.850333,-4.303798,17.39981
1.849985,-2.338301,17.4104
1.849489,-2.045402,17.42178
1.84898,-3.528299,17.43283
1.848274,-1.51637,17.44389
1.847526,-2.923952,17.45524
1.846722,-1.812351,17.46667
1.845862,-2.451168,17.47733
1.845036,-0.5952322,17.49631
1.844063,-1.544521,17.50277
1.843004,2.549464,17.51049
1.841751,-7.910035,17.52172
1.840475,-7.682374,17.53277
1.839152,-5.469715,17.54418
1.837815,4.073128,17.55505
1.83647,3.950466,17.5665
1.835086,-0.8932759,17.57771
1.833666,-0.1060014,17.58918
1.832157,-0.8435666,17.60044
1.830734,-0.7042089,17.61173
1.829329,-0.4762809,17.62314
1.827999,0.2082382,17.63419
1.826563,0.7843755,17.65329
1.824998,-0.5092115,17.6603
1.823373,5.937886,17.66745
1.821812,-10.04687,17.67891
1.820161,-7.994182,17.68996
1.818569,-5.693985,17.70088
1.817035,7.748664,17.7122
1.815396,7.041131,17.72325
1.813686,-0.06355046,17.73429
1.811872,-0.9620614,17.74542
1.809918,-2.178156,17.75639
1.807834,-2.712957,17.76769
1.805666,-3.158065,17.77885
1.803367,-2.447857,17.79003
1.798477,-1.507737,17.81036
1.798477,-3.038646,17.81749
1.795802,11.32383,17.82347
1.793106,-18.11383,17.8328
1.79016,-20.94555,17.84424
1.786979,-17.95198,17.8549
1.783653,8.701477,17.86604
1.780051,12.30217,17.87737
1.776295,-0.697424,17.88839
1.772432,-4.770338,17.89959
1.768477,-3.494573,17.9107
1.764587,-2.715199,17.92173
1.760802,-1.650313,17.93273
1.757196,0.6482373,17.94427
1.753671,1.285186,17.96387
1.750213,5.653832,17.9717
1.746781,23.72101,17.97873
1.743435,-11.90916,17.98797
1.740232,-15.10515,17.99925
1.736892,-15.63891,18.01015
1.73328,12.44278,18.02155
1.729509,13.14844,18.03254
1.725528,1.51259,18.0433
1.721441,-5.917943,18.05449
1.717318,-4.283945,18.06581
1.713684,-3.475124,18.07673
1.70979,3.645023,18.08808
1.705799,2.132691,18.09908
1.698146,0.8134774,18.1196
1.698146,-6.537774,18.12634
1.694809,28.58225,18.1326
1.691647,-13.33705,18.14338
1.688745,-12.46733,18.15457
1.685926,-8.329309,18.16561
1.683575,22.09933,18.17663
1.681566,25.62272,18.18801
1.679955,7.789126,18.19918
1.678457,10.0972,18.2101
1.677229,6.993516,18.22137
1.67604,6.456904,18.23219
1.674871,3.215321,18.24341
1.673554,2.358526,18.25449
1.672032,-0.2585844,18.2736
1.670441,-4.922889,18.28006
1.668856,3.288321,18.28759
1.667481,-8.376832,18.30286
1.666101,-5.657612,18.31087
1.664788,-0.6983957,18.32109
1.663389,7.189723,18.33242
1.661869,4,18.34384
1.660358,-3.970958,18.35488
1.658683,2.82095,18.36608
1.657036,-1.309284,18.37741
1.655418,-1.171126,18.38839
1.653843,-0.9354312,18.39963
1.652346,0.7361156,18.41098
1.649178,0.700611,18.43081
1.649178,0.05442275,18.43971
1.647702,10.16469,18.44612
1.646258,-3.51979,18.45541
1.644999,-7.575502,18.46638
1.643718,-3.457854,18.4829
1.642529,4.30365,18.4943
1.641339,22.18056,18.50122
1.640373,3.211531,18.51089
1.639399,-1.571581,18.52544
1.638573,-2.501989,18.53695
1.637823,5.788146,18.54519
1.63715,6.977413,18.55587
1.636575,1.680369,18.56716
1.63554,0.1475661,18.58712
1.63554,2.067865,18.59503
1.635026,7.889749,18.60231
1.634498,-1.204191,18.61153
1.633938,-2.25509,18.62206
1.633314,-2.591267,18.63612
1.632207,0.3217802,18.65344
